station_id,station_name,timestamp,weather_date,hour_of_day,temperature_celsius,humidity_percent,pressure_hpa,wind_speed_ms,precipitation_mm,weather_condition,uv_index,sessions_during_weather,energy_during_weather,avg_duration_during_weather
461050,Mitra EV DCFC - Sierra Pacific,2025-10-21T02:11:19,2025-10-21,2,21.0,55.0,1017.0,0.0,0.0,Clear,0.0,0,,
461050,Mitra EV DCFC - Sierra Pacific,2025-10-21T02:17:11,2025-10-21,2,20.68,55.0,1017.0,2.06,0.0,Clear,0.0,0,,
461073,Fairfield by Marriott Inn & Suites Houston Brookhollow,2025-10-21T02:11:18,2025-10-21,2,25.91,79.0,1014.0,5.14,0.0,Clear,0.0,0,,
461073,Fairfield by Marriott Inn & Suites Houston Brookhollow,2025-10-21T02:17:10,2025-10-21,2,25.88,80.0,1014.0,6.17,0.0,Clear,0.0,0,,
461130,TownePlace Suites by Marriott Houston Northwest/Beltway 8,2025-10-21T02:11:17,2025-10-21,2,25.87,79.0,1014.0,3.6,0.0,Clear,0.0,0,,
461130,TownePlace Suites by Marriott Houston Northwest/Beltway 8,2025-10-21T02:17:09,2025-10-21,2,25.83,79.0,1014.0,3.6,0.0,Clear,0.0,0,,
461135,Marathon,2025-10-21T02:11:16,2025-10-21,2,11.15,66.0,1009.0,0.89,0.0,Clear,0.0,0,,
461135,Marathon,2025-10-21T02:17:08,2025-10-21,2,11.02,66.0,1009.0,0.89,0.0,Clear,0.0,0,,
461155,Key Chrysler Dodge Jeep Ram,2025-10-21T02:11:14,2025-10-21,2,11.25,92.0,1005.0,2.06,0.0,Clouds,0.0,0,,
461155,Key Chrysler Dodge Jeep Ram,2025-10-21T02:17:07,2025-10-21,2,11.23,92.0,1005.0,2.06,0.0,Clouds,0.0,0,,
461156,Key GMC of Rochester,2025-10-21T02:11:13,2025-10-21,2,11.25,92.0,1005.0,2.06,0.0,Clouds,0.0,0,,
461156,Key GMC of Rochester,2025-10-21T02:17:06,2025-10-21,2,11.23,92.0,1005.0,2.06,0.0,Clouds,0.0,0,,
461157,University Place Library,2025-10-21T02:11:12,2025-10-21,2,12.16,80.0,1026.0,0.0,0.0,Clouds,0.0,0,,
461157,University Place Library,2025-10-21T02:17:05,2025-10-21,2,12.12,80.0,1026.0,0.0,0.0,Clear,0.0,0,,
461164,Clawson Shopping Center,2025-10-21T02:11:11,2025-10-21,2,10.86,73.0,1011.0,2.06,0.0,Clear,0.0,0,,
461164,Clawson Shopping Center,2025-10-21T02:17:04,2025-10-21,2,10.84,74.0,1011.0,2.06,0.0,Clear,0.0,0,,
461165,Heilmann Community Center,2025-10-21T02:11:10,2025-10-21,2,10.87,77.0,1011.0,2.06,0.0,Clear,0.0,0,,
461165,Heilmann Community Center,2025-10-21T02:17:02,2025-10-21,2,11.05,72.0,1011.0,2.06,0.0,Clear,0.0,0,,
461166,Gladwin City Hall,2025-10-21T02:11:09,2025-10-21,2,9.96,66.0,1010.0,3.3,0.0,Clear,0.0,0,,
461166,Gladwin City Hall,2025-10-21T02:17:01,2025-10-21,2,9.96,66.0,1010.0,3.3,0.0,Clear,0.0,0,,
461167,Pats Food Freeland,2025-10-21T02:11:08,2025-10-21,2,9.23,74.0,1011.0,3.09,0.0,Clear,0.0,0,,
461167,Pats Food Freeland,2025-10-21T02:17:00,2025-10-21,2,9.26,74.0,1011.0,3.09,0.0,Clear,0.0,0,,
461170,Hamilton Market St,2025-10-21T02:11:07,2025-10-21,2,12.5,64.0,1012.0,1.34,0.0,Clear,0.0,0,,
461170,Hamilton Market St,2025-10-21T02:16:59,2025-10-21,2,12.69,63.0,1012.0,1.34,0.0,Clear,0.0,0,,
461171,Hamilton CNG Filling Station,2025-10-21T02:11:06,2025-10-21,2,12.42,64.0,1012.0,1.34,0.0,Clear,0.0,0,,
461171,Hamilton CNG Filling Station,2025-10-21T02:16:58,2025-10-21,2,12.61,63.0,1012.0,1.34,0.0,Clear,0.0,0,,
461251,Sunshine Gardens,2025-10-21T02:11:05,2025-10-21,2,19.84,64.0,1017.0,2.24,0.0,Clear,0.0,0,,
461251,Sunshine Gardens,2025-10-21T02:16:57,2025-10-21,2,20.0,63.0,1017.0,5.66,0.0,Clear,0.0,0,,
461252,D & 3rd Street Curbside,2025-10-21T02:11:04,2025-10-21,2,21.81,50.0,1017.0,0.0,0.0,Clear,0.0,0,,
461252,D & 3rd Street Curbside,2025-10-21T02:16:56,2025-10-21,2,21.58,49.0,1017.0,2.06,0.0,Clear,0.0,0,,
461275,Goodwill,2025-10-21T02:11:03,2025-10-21,2,9.35,73.0,1004.0,6.69,0.0,Clouds,0.0,0,,
461275,Goodwill,2025-10-21T02:16:55,2025-10-21,2,9.16,73.0,1004.0,6.69,0.0,Clouds,0.0,0,,
461307,Fas Mart,2025-10-21T02:11:02,2025-10-21,2,11.29,66.0,1008.0,3.13,0.0,Clear,0.0,0,,
461307,Fas Mart,2025-10-21T02:16:54,2025-10-21,2,11.28,66.0,1008.0,3.13,0.0,Clear,0.0,0,,
461370,Miller Hill Super One,2025-10-21T02:11:01,2025-10-21,2,7.23,80.0,1000.0,8.23,0.0,Clouds,0.0,0,,
461370,Miller Hill Super One,2025-10-21T02:16:53,2025-10-21,2,7.39,80.0,1000.0,8.23,0.0,Clouds,0.0,0,,
461511,Sleep Inn & Suites Monroe - Woodbury,2025-10-21T02:11:00,2025-10-21,2,11.38,77.0,1012.0,5.14,0.0,Clouds,0.0,0,,
461511,Sleep Inn & Suites Monroe - Woodbury,2025-10-21T02:16:52,2025-10-21,2,11.14,77.0,1012.0,5.14,0.0,Clouds,0.0,0,,
461541,Fox Kia South,2025-10-21T02:10:59,2025-10-21,2,10.59,67.0,1009.0,0.89,0.0,Clear,0.0,0,,
461541,Fox Kia South,2025-10-21T02:16:51,2025-10-21,2,10.47,68.0,1009.0,0.89,0.0,Clear,0.0,0,,
461543,Garcia Bend Park,2025-10-21T02:10:58,2025-10-21,2,21.62,56.0,1017.0,0.62,0.0,Clear,0.0,0,,
461543,Garcia Bend Park,2025-10-21T02:16:50,2025-10-21,2,21.36,53.0,1017.0,0.0,0.0,Clear,0.0,0,,
461546,"Pilot Travel Center #1051 Iowa, LA",2025-10-21T02:10:57,2025-10-21,2,19.1,88.0,1016.0,3.6,0.0,Clear,0.0,0,,
461546,"Pilot Travel Center #1051 Iowa, LA",2025-10-21T02:16:49,2025-10-21,2,19.14,88.0,1016.0,3.6,0.0,Clear,0.0,0,,
461547,"Pilot Travel Center #1047 Jacksonville, FL",2025-10-21T02:10:55,2025-10-21,2,16.79,86.0,1019.0,0.0,0.0,Clear,0.0,0,,
461547,"Pilot Travel Center #1047 Jacksonville, FL",2025-10-21T02:16:48,2025-10-21,2,16.7,87.0,1019.0,0.0,0.0,Clear,0.0,0,,
461548,"Pilot Travel Center #374 Marianna, FL",2025-10-21T02:10:54,2025-10-21,2,15.55,70.0,1019.0,0.81,0.0,Clear,0.0,0,,
461548,"Pilot Travel Center #374 Marianna, FL",2025-10-21T02:16:47,2025-10-21,2,14.03,77.0,1019.0,0.0,0.0,Clear,0.0,0,,
461549,"ONE9 Travel Center #7937 Mcleansville, NC",2025-10-21T02:10:53,2025-10-21,2,9.34,80.0,1018.0,1.97,0.0,Clear,0.0,0,,
461549,"ONE9 Travel Center #7937 Mcleansville, NC",2025-10-21T02:16:46,2025-10-21,2,8.88,80.0,1018.0,0.0,0.0,Clear,0.0,0,,
461550,"Flying J Travel Center #706 Tulsa, OK",2025-10-21T02:10:52,2025-10-21,2,20.73,44.0,1014.0,0.89,0.0,Clear,0.0,0,,
461550,"Flying J Travel Center #706 Tulsa, OK",2025-10-21T02:16:45,2025-10-21,2,20.28,45.0,1014.0,3.6,0.0,Clear,0.0,0,,
461551,Berkeley Bowl (West),2025-10-21T02:10:51,2025-10-21,2,21.56,52.0,1016.0,1.54,0.0,Clouds,0.0,0,,
461551,Berkeley Bowl (West),2025-10-21T02:16:44,2025-10-21,2,21.59,52.0,1016.0,1.54,0.0,Clouds,0.0,0,,
461553,Ventura County Credit Union,2025-10-21T02:10:50,2025-10-21,2,18.44,81.0,1017.0,7.15,0.0,Clear,0.0,0,,
461553,Ventura County Credit Union,2025-10-21T02:16:42,2025-10-21,2,18.36,81.0,1017.0,6.71,0.0,Clear,0.0,0,,
461554,The Bite Tumalo,2025-10-21T02:10:49,2025-10-21,2,10.33,58.0,1025.0,0.89,0.0,Clear,0.0,0,,
461554,The Bite Tumalo,2025-10-21T02:16:41,2025-10-21,2,10.37,55.0,1025.0,1.54,0.0,Clear,0.0,0,,
461627,"T/A Travel Center #0057 - Redding, CA",2025-10-21T02:10:48,2025-10-21,2,20.24,35.0,1017.0,2.13,0.0,Clear,0.0,0,,
461627,"T/A Travel Center #0057 - Redding, CA",2025-10-21T02:16:40,2025-10-21,2,19.76,35.0,1017.0,2.13,0.0,Clear,0.0,0,,
461628,Petro Corning #309,2025-10-21T02:10:47,2025-10-21,2,22.14,23.0,1016.0,2.17,0.0,Clear,0.0,0,,
461628,Petro Corning #309,2025-10-21T02:16:39,2025-10-21,2,22.14,23.0,1016.0,2.17,0.0,Clear,0.0,0,,
461629,In-N-Out Burger - Redding,2025-10-21T02:10:46,2025-10-21,2,20.42,35.0,1017.0,2.54,0.0,Clear,0.0,0,,
461629,In-N-Out Burger - Redding,2025-10-21T02:16:38,2025-10-21,2,20.13,35.0,1017.0,2.54,0.0,Clear,0.0,0,,
461631,"Pilot Travel Center #1019 - Orland, CA",2025-10-21T02:10:45,2025-10-21,2,20.26,23.0,1016.0,2.38,0.0,Clear,0.0,0,,
461631,"Pilot Travel Center #1019 - Orland, CA",2025-10-21T02:16:37,2025-10-21,2,20.26,23.0,1016.0,2.38,0.0,Clear,0.0,0,,
461632,"Ionna - Willows, CA",2025-10-21T02:10:44,2025-10-21,2,20.58,23.0,1016.0,2.04,0.0,Clear,0.0,0,,
461632,"Ionna - Willows, CA",2025-10-21T02:16:36,2025-10-21,2,20.58,23.0,1016.0,2.04,0.0,Clear,0.0,0,,
461715,BP Express Stop,2025-10-21T02:10:43,2025-10-21,2,8.99,74.0,1010.0,0.89,0.0,Clear,0.0,0,,
461715,BP Express Stop,2025-10-21T02:16:35,2025-10-21,2,8.88,72.0,1010.0,2.57,0.0,Clear,0.0,0,,
461733,Walmart,2025-10-21T02:10:42,2025-10-21,2,22.77,51.0,1014.0,6.48,0.0,Clear,0.0,0,,
461733,Walmart,2025-10-21T02:16:34,2025-10-21,2,22.77,51.0,1014.0,6.48,0.0,Clear,0.0,0,,
461744,Sunset Pointe,2025-10-21T02:10:41,2025-10-21,2,20.15,56.0,1018.0,1.54,0.0,Clear,0.0,0,,
461744,Sunset Pointe,2025-10-21T02:16:33,2025-10-21,2,20.29,56.0,1018.0,2.06,0.0,Clear,0.0,0,,
461750,Speedy Q,2025-10-21T02:10:40,2025-10-21,2,11.05,75.0,1011.0,3.09,0.0,Clear,0.0,0,,
461750,Speedy Q,2025-10-21T02:16:31,2025-10-21,2,10.74,75.0,1011.0,3.09,0.0,Clear,0.0,0,,
461756,"Laguna Blvd, Elk Grove, CA",2025-10-21T02:10:39,2025-10-21,2,21.55,53.0,1017.0,0.0,0.0,Clear,0.0,0,,
461756,"Laguna Blvd, Elk Grove, CA",2025-10-21T02:16:30,2025-10-21,2,21.3,54.0,1017.0,0.0,0.0,Clear,0.0,0,,
461757,Dutch Bros Coffee,2025-10-21T02:10:37,2025-10-21,2,21.74,52.0,1017.0,0.0,0.0,Clear,0.0,0,,
461757,Dutch Bros Coffee,2025-10-21T02:16:29,2025-10-21,2,21.61,52.0,1017.0,2.06,0.0,Clear,0.0,0,,
461758,Bradville Square Shopping Center,2025-10-21T02:10:36,2025-10-21,2,21.69,52.0,1017.0,0.0,0.0,Clear,0.0,0,,
461758,Bradville Square Shopping Center,2025-10-21T02:16:28,2025-10-21,2,21.47,52.0,1017.0,2.06,0.0,Clear,0.0,0,,
461813,Culver's,2025-10-21T02:10:35,2025-10-21,2,9.84,82.0,1001.0,3.33,0.0,Clouds,0.0,0,,
461813,Culver's,2025-10-21T02:16:27,2025-10-21,2,9.06,81.0,1001.0,4.12,0.0,Clouds,0.0,0,,
462098,Wawa Supercharger,2025-10-21T02:10:34,2025-10-21,2,6.56,71.0,1017.0,2.57,0.0,Clear,0.0,0,,
462098,Wawa Supercharger,2025-10-21T02:16:26,2025-10-21,2,6.17,72.0,1017.0,0.0,0.0,Clear,0.0,0,,
462111,Shell - Novi,2025-10-21T02:10:33,2025-10-21,2,9.35,75.0,1010.0,3.09,0.0,Clear,0.0,0,,
462111,Shell - Novi,2025-10-21T02:16:25,2025-10-21,2,9.27,74.0,1010.0,3.09,0.0,Clear,0.0,0,,
462127,Kimco-charlotte,2025-10-21T02:10:32,2025-10-21,2,11.41,74.0,1020.0,1.86,0.0,Clear,0.0,0,,
462127,Kimco-charlotte,2025-10-21T02:16:24,2025-10-21,2,11.4,74.0,1020.0,1.86,0.0,Clear,0.0,0,,
462225,IONNA Beaver Rechargery Relay,2025-10-21T02:10:31,2025-10-21,2,8.81,46.0,1025.0,1.45,0.0,Clear,0.0,0,,
462225,IONNA Beaver Rechargery Relay,2025-10-21T02:16:23,2025-10-21,2,8.81,46.0,1025.0,1.45,0.0,Clear,0.0,0,,
462226,IONNA Raleigh Rechargery Relay,2025-10-21T02:10:30,2025-10-21,2,10.42,78.0,1018.0,0.0,0.0,Clear,0.0,0,,
462226,IONNA Raleigh Rechargery Relay,2025-10-21T02:16:22,2025-10-21,2,10.5,78.0,1018.0,0.0,0.0,Clear,0.0,0,,
462227,IONNA Middletown Rechargery Relay,2025-10-21T02:10:29,2025-10-21,2,8.92,77.0,1016.0,0.0,0.0,Clear,0.0,0,,
462227,IONNA Middletown Rechargery Relay,2025-10-21T02:16:21,2025-10-21,2,8.62,79.0,1016.0,1.35,0.0,Clear,0.0,0,,
462228,IONNA Kutztown Rechargery @ Sheetz,2025-10-21T02:10:28,2025-10-21,2,9.87,72.0,1015.0,3.09,0.0,Clear,0.0,0,,
462228,IONNA Kutztown Rechargery @ Sheetz,2025-10-21T02:16:20,2025-10-21,2,9.87,72.0,1015.0,3.09,0.0,Clear,0.0,0,,
462269,Ionna Rechargery,2025-10-21T02:10:27,2025-10-21,2,20.59,57.0,1018.0,1.54,0.0,Clear,0.0,0,,
462269,Ionna Rechargery,2025-10-21T02:16:19,2025-10-21,2,20.43,57.0,1018.0,0.0,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T07:18:26,2025-12-10,7,9.39,66.0,1004.0,4.12,0.0,Clouds,0.0,8,602.72,180.0
469252,Lenexa Old Town Activity Center,2025-12-10T07:28:34,2025-12-10,7,9.39,66.0,1004.0,4.12,0.0,Clouds,0.0,6,452.04,180.0
469252,Lenexa Old Town Activity Center,2025-12-10T07:37:43,2025-12-10,7,9.49,67.0,1006.0,4.12,0.31,Rain,0.0,7,527.38,180.0
469252,Lenexa Old Town Activity Center,2025-12-10T07:48:04,2025-12-10,7,9.59,67.0,1006.0,4.12,0.0,Clouds,0.0,7,527.38,180.0
469252,Lenexa Old Town Activity Center,2025-12-10T07:58:14,2025-12-10,7,9.7,67.0,1006.0,4.12,0.0,Clouds,0.0,7,527.38,180.0
469252,Lenexa Old Town Activity Center,2025-12-10T08:08:50,2025-12-10,8,9.98,66.0,1005.0,4.12,0.0,Clouds,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T09:42:41,2025-12-10,9,9.79,49.0,1008.0,10.29,0.0,Clouds,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T09:53:01,2025-12-10,9,9.37,49.0,1008.0,4.92,0.0,Clouds,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T10:03:42,2025-12-10,10,8.84,49.0,1008.0,9.26,0.0,Clear,0.0,7,366.52,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T10:15:24,2025-12-10,10,8.65,50.0,1008.0,9.26,0.0,Clear,0.0,7,366.52,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T10:26:15,2025-12-10,10,8.11,51.0,1008.0,9.26,0.0,Clear,0.0,7,366.52,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T10:36:50,2025-12-10,10,7.78,52.0,1009.0,4.92,0.0,Clouds,0.0,7,366.52,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T10:47:31,2025-12-10,10,7.51,53.0,1009.0,3.13,0.0,Clouds,0.0,7,366.52,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T10:57:59,2025-12-10,10,7.2,54.0,1009.0,4.02,0.0,Clouds,0.0,6,314.16,120.0
469252,Lenexa Old Town Activity Center,2025-12-10T11:07:06,2025-12-10,11,7.07,53.0,1009.0,9.26,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T11:17:55,2025-12-10,11,6.75,54.0,1009.0,9.26,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T15:05:54,2025-12-10,15,2.81,65.0,1015.0,11.83,0.0,Clouds,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T20:26:59,2025-12-10,20,5.47,59.0,1018.0,5.66,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T20:38:07,2025-12-10,20,5.51,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T20:45:34,2025-12-10,20,5.42,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T20:56:04,2025-12-10,20,5.5,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T21:07:23,2025-12-10,21,5.36,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469252,Lenexa Old Town Activity Center,2025-12-10T21:18:05,2025-12-10,21,5.5,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T07:18:25,2025-12-10,7,9.47,66.0,1004.0,4.12,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T07:28:32,2025-12-10,7,9.49,66.0,1004.0,4.12,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T07:37:42,2025-12-10,7,9.58,67.0,1006.0,4.12,0.34,Rain,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T07:48:03,2025-12-10,7,9.68,67.0,1006.0,4.12,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T07:58:13,2025-12-10,7,9.78,67.0,1006.0,4.12,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T08:08:49,2025-12-10,8,10.05,66.0,1005.0,4.12,0.0,Clouds,0.0,5,221.0,60.0
469253,Lenexa Justice Center,2025-12-10T09:42:40,2025-12-10,9,9.89,49.0,1008.0,10.29,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T09:53:00,2025-12-10,9,9.48,49.0,1008.0,4.92,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:03:40,2025-12-10,10,8.94,49.0,1008.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:15:23,2025-12-10,10,8.75,50.0,1008.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:26:14,2025-12-10,10,8.21,51.0,1009.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:36:49,2025-12-10,10,7.94,51.0,1009.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:47:30,2025-12-10,10,7.57,53.0,1010.0,3.13,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T10:57:58,2025-12-10,10,7.29,54.0,1010.0,3.58,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T11:07:05,2025-12-10,11,7.14,53.0,1009.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T11:17:54,2025-12-10,11,6.86,54.0,1009.0,9.26,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T15:05:53,2025-12-10,15,2.9,65.0,1015.0,11.83,0.0,Clouds,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T20:26:58,2025-12-10,20,5.6,59.0,1018.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T20:38:06,2025-12-10,20,5.64,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T20:45:33,2025-12-10,20,5.56,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T20:56:03,2025-12-10,20,5.61,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T21:07:22,2025-12-10,21,5.53,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469253,Lenexa Justice Center,2025-12-10T21:18:04,2025-12-10,21,5.65,59.0,1017.0,5.66,0.0,Clear,0.0,0,,
469374,Freewire Charging Station,2025-12-10T07:18:24,2025-12-10,7,4.12,76.0,1002.0,5.66,1.0,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T07:28:31,2025-12-10,7,4.39,75.0,1002.0,6.69,1.23,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T07:37:41,2025-12-10,7,4.41,74.0,1002.0,6.69,0.8,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T07:48:01,2025-12-10,7,4.42,73.0,1002.0,6.17,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T07:58:12,2025-12-10,7,4.68,72.0,1002.0,6.69,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T08:08:48,2025-12-10,8,4.9,71.0,1001.0,7.2,0.25,Rain,0.0,5,107.95,90.0
469374,Freewire Charging Station,2025-12-10T09:42:39,2025-12-10,9,5.44,70.0,1000.0,10.29,1.41,Rain,0.0,7,465.85,90.0
469374,Freewire Charging Station,2025-12-10T09:52:59,2025-12-10,9,5.43,71.0,999.0,10.29,0.26,Rain,0.0,7,465.85,90.0
469374,Freewire Charging Station,2025-12-10T10:03:39,2025-12-10,10,5.32,72.0,998.0,9.26,0.2,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T10:15:21,2025-12-10,10,5.27,72.0,998.0,9.26,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T10:26:13,2025-12-10,10,5.37,71.0,998.0,8.75,0.1,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T10:36:47,2025-12-10,10,5.41,71.0,998.0,8.75,0.11,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T10:47:29,2025-12-10,10,5.45,70.0,998.0,8.23,0.22,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T10:57:57,2025-12-10,10,5.45,70.0,998.0,8.23,0.13,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T11:07:04,2025-12-10,11,5.58,70.0,997.0,9.26,0.55,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T11:17:53,2025-12-10,11,5.59,71.0,997.0,9.26,2.13,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T15:05:51,2025-12-10,15,3.65,92.0,997.0,8.75,1.59,Rain,0.0,0,,
469374,Freewire Charging Station,2025-12-10T20:26:57,2025-12-10,20,4.08,83.0,997.0,7.72,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T20:38:05,2025-12-10,20,3.82,85.0,998.0,7.72,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T20:45:32,2025-12-10,20,3.58,87.0,998.0,6.69,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T20:56:02,2025-12-10,20,3.54,87.0,998.0,8.23,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T21:07:21,2025-12-10,21,3.41,88.0,998.0,8.23,0.0,Clouds,0.0,0,,
469374,Freewire Charging Station,2025-12-10T21:18:03,2025-12-10,21,3.38,88.0,998.0,8.23,0.0,Clouds,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T07:18:23,2025-12-10,7,6.16,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T07:28:30,2025-12-10,7,6.11,95.0,1022.0,1.54,0.0,Fog,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T07:37:40,2025-12-10,7,6.12,95.0,1022.0,1.54,0.0,Fog,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T07:48:00,2025-12-10,7,6.17,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T07:58:11,2025-12-10,7,6.17,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T08:08:47,2025-12-10,8,6.22,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T09:42:38,2025-12-10,9,6.32,95.0,1022.0,0.45,0.0,Mist,0.0,7,214.69,60.0
469399,Elkhorn Shopping Center,2025-12-10T09:52:58,2025-12-10,9,6.41,95.0,1022.0,2.06,0.0,Mist,0.0,7,214.69,60.0
469399,Elkhorn Shopping Center,2025-12-10T10:03:38,2025-12-10,10,6.42,95.0,1022.0,2.06,0.0,Mist,0.0,14,537.81,75.0
469399,Elkhorn Shopping Center,2025-12-10T10:15:20,2025-12-10,10,6.33,96.0,1022.0,2.06,0.0,Mist,0.0,14,537.81,75.0
469399,Elkhorn Shopping Center,2025-12-10T10:26:12,2025-12-10,10,6.37,96.0,1022.0,1.54,0.0,Mist,0.0,14,537.81,75.0
469399,Elkhorn Shopping Center,2025-12-10T10:36:46,2025-12-10,10,6.36,96.0,1022.0,1.54,0.0,Mist,0.0,14,537.81,75.0
469399,Elkhorn Shopping Center,2025-12-10T10:47:28,2025-12-10,10,6.35,96.0,1022.0,0.45,0.0,Mist,0.0,14,537.81,75.0
469399,Elkhorn Shopping Center,2025-12-10T10:57:56,2025-12-10,10,6.28,96.0,1022.0,0.45,0.0,Mist,0.0,12,460.98,75.0
469399,Elkhorn Shopping Center,2025-12-10T11:07:03,2025-12-10,11,6.28,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T11:17:52,2025-12-10,11,6.28,95.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T15:05:50,2025-12-10,15,6.15,94.0,1022.0,1.34,0.0,Mist,0.0,1,142.45,180.0
469399,Elkhorn Shopping Center,2025-12-10T20:26:56,2025-12-10,20,7.0,100.0,1022.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T20:38:04,2025-12-10,20,7.0,100.0,1021.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T20:45:31,2025-12-10,20,7.0,99.0,1021.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T20:56:01,2025-12-10,20,7.0,99.0,1021.0,1.54,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T21:07:20,2025-12-10,21,7.0,99.0,1021.0,0.0,0.0,Mist,0.0,0,,
469399,Elkhorn Shopping Center,2025-12-10T21:18:02,2025-12-10,21,7.0,99.0,1021.0,0.0,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T07:18:21,2025-12-10,7,6.66,94.0,1023.0,0.0,0.0,Mist,0.0,8,209.12,60.0
